"","Year","Grazing_Treatment","Block","Plot","Sample","Order","Family"
"3949",2022,"LG","2",25,"16","Hemiptera","Cicadellidae"
"3950",2022,"LG","2",25,"17","Hemiptera","Cicadellidae"
"3951",2022,"LG","2",25,"18","Hemiptera","Cicadellidae"
"3952",2022,"LG","2",25,"19","Hemiptera","Cicadellidae"
"3953",2022,"LG","2",25,"20","Hemiptera","Cicadellidae"
"3954",2022,"LG","2",25,"21","Hemiptera","Cicadellidae"
"3955",2022,"LG","2",25,"22","Hemiptera","Cicadellidae"
"3956",2022,"LG","2",25,"23","Hemiptera","Cicadellidae"
"3957",2022,"LG","2",25,"24","Hemiptera","Cicadellidae"
"3958",2022,"LG","2",25,"25","Hemiptera","Cicadellidae"
"3959",2022,"LG","2",25,"26","Hemiptera","Cicadellidae"
"3960",2022,"LG","2",25,"27","Hemiptera","Cicadellidae"
"3961",2022,"LG","2",25,"28","Hemiptera","Cicadellidae"
"3962",2022,"LG","2",25,"29","Hemiptera","Cicadellidae"
"3963",2022,"LG","2",25,"30","Hemiptera","Cicadellidae"
"3964",2022,"LG","2",25,"31","Hemiptera","Cicadellidae"
"3965",2022,"LG","2",25,"32","Hemiptera","Cicadellidae"
"3966",2022,"LG","2",25,"33","Hemiptera","Cicadellidae"
"3967",2022,"LG","2",25,"34","Hemiptera","Cicadellidae"
"3968",2022,"LG","2",25,"35","Hemiptera","Cicadellidae"
"3969",2022,"LG","2",25,"36","Hemiptera","Cicadellidae"
"3970",2022,"LG","2",25,"37","Hemiptera","Cicadellidae"
"3971",2022,"LG","2",25,"38","Hemiptera","Cicadellidae"
"3972",2022,"LG","2",25,"39","Hemiptera","Cicadellidae"
"3973",2022,"LG","2",25,"40","Hemiptera","Cicadellidae"
"3974",2022,"LG","2",25,"41","Hemiptera","Cicadellidae"
"3975",2022,"LG","2",25,"42","Hemiptera","Cicadellidae"
"3976",2022,"LG","2",25,"43","Hemiptera","Cicadellidae"
"3977",2022,"LG","2",25,"44","Hemiptera","Cicadellidae"
"3978",2022,"LG","2",25,"45","Hemiptera","Cicadellidae"
"3979",2022,"LG","2",25,"46","Hemiptera","Cicadellidae"
"3980",2022,"LG","2",25,"47","Hemiptera","Cicadellidae"
"3981",2022,"LG","2",25,"48","Hemiptera","Cicadellidae"
"3982",2022,"LG","2",25,"49","Hemiptera","Cicadellidae"
"3983",2022,"LG","2",25,"50","Hemiptera","Cicadellidae"
"3984",2022,"LG","2",25,"51","Hemiptera","Cicadellidae"
"3985",2022,"LG","2",25,"52","Hemiptera","Cicadellidae"
"3986",2022,"LG","2",25,"53","Hemiptera","Cicadellidae"
"3987",2022,"LG","2",25,"54","Hemiptera","Cicadellidae"
"3988",2022,"LG","2",25,"55","Hemiptera","Cicadellidae"
"3989",2022,"LG","2",25,"56","Hemiptera","Cicadellidae"
"3990",2022,"LG","2",25,"57","Hemiptera","Cicadellidae"
"3991",2022,"LG","2",25,"58","Hemiptera","Cicadellidae"
"3992",2022,"LG","2",25,"59","Hemiptera","Cicadellidae"
"3993",2022,"LG","2",25,"60","Hemiptera","Cicadellidae"
"3994",2022,"LG","2",25,"61","Hemiptera","Cicadellidae"
"3995",2022,"LG","2",25,"62","Hemiptera","Cicadellidae"
"3996",2022,"LG","2",25,"63","Hemiptera","Cicadellidae"
"3997",2022,"LG","2",25,"64","Hemiptera","Cicadellidae"
"3998",2022,"LG","2",25,"65","Hemiptera","Cicadellidae"
"3999",2022,"LG","2",25,"66","Hemiptera","Cicadellidae"
"4000",2022,"LG","2",25,"67","Hemiptera","Cicadellidae"
"4001",2022,"LG","2",25,"68","Hemiptera","Cicadellidae"
"4002",2022,"LG","2",25,"69","Hemiptera","Cicadellidae"
"4003",2022,"LG","2",25,"70","Hemiptera","Cicadellidae"
"4004",2022,"LG","2",25,"71","Hemiptera","Cicadellidae"
"4005",2022,"LG","2",25,"72","Hemiptera","Cicadellidae"
"4006",2022,"LG","2",25,"73","Hemiptera","Cicadellidae"
"4007",2022,"LG","2",25,"74","Hemiptera","Cicadellidae"
"4008",2022,"LG","2",25,"75","Hemiptera","Cicadellidae"
"4009",2022,"LG","2",25,"76","Hemiptera","Cicadellidae"
"4010",2022,"LG","2",25,"77","Hemiptera","Cicadellidae"
"4011",2022,"LG","2",25,"78","Hemiptera","Cicadellidae"
"4012",2022,"LG","2",25,"79","Hemiptera","Cicadellidae"
"4013",2022,"LG","2",25,"80","Hemiptera","Cicadellidae"
"4014",2022,"LG","2",25,"81","Hemiptera","Cicadellidae"
"4015",2022,"LG","2",25,"82","Hemiptera","Cicadellidae"
"4016",2022,"LG","2",25,"83","Hemiptera","Cicadellidae"
"4017",2022,"LG","2",25,"84","Hemiptera","Cicadellidae"
"4018",2022,"LG","2",25,"85","Hemiptera","Cicadellidae"
"4019",2022,"LG","2",25,"86","Hemiptera","Cicadellidae"
"4020",2022,"LG","2",25,"87","Hemiptera","Cicadellidae"
"4021",2022,"LG","2",25,"88","Hemiptera","Cicadellidae"
"4022",2022,"LG","2",25,"89","Hemiptera","Cicadellidae"
"4023",2022,"LG","2",25,"90","Hemiptera","Cicadellidae"
"4024",2022,"LG","2",25,"91","Hemiptera","Cicadellidae"
"4025",2022,"LG","2",25,"92","Hemiptera","Cicadellidae"
"4026",2022,"LG","2",25,"93","Hemiptera","Cicadellidae"
"4027",2022,"LG","2",25,"94","Hemiptera","Cicadellidae"
"4028",2022,"LG","2",25,"95","Hemiptera","Cicadellidae"
"4029",2022,"LG","2",25,"96","Hemiptera","Cicadellidae"
"4030",2022,"LG","2",25,"97","Hemiptera","Cicadellidae"
"4031",2022,"LG","2",25,"98","Hemiptera","Cicadellidae"
"4032",2022,"LG","2",25,"99","Hemiptera","Cicadellidae"
"4033",2022,"LG","2",25,"100","Hemiptera","Cicadellidae"
"4034",2022,"LG","2",25,"101","Hemiptera","Cicadellidae"
"4035",2022,"LG","2",25,"102","Hemiptera","Cicadellidae"
"4036",2022,"LG","2",25,"103","Hemiptera","Cicadellidae"
"4037",2022,"LG","2",25,"104","Hemiptera","Lygaeidae"
"4038",2022,"LG","2",25,"105","Hemiptera","Lygaeidae"
"4039",2022,"LG","2",25,"106","Hemiptera","Lygaeidae"
"4040",2022,"LG","2",25,"107","Hemiptera","Lygaeidae"
"4041",2022,"LG","2",25,"108","Hemiptera","Lygaeidae"
"4042",2022,"LG","2",25,"109","Hemiptera","Lygaeidae"
"4043",2022,"LG","2",25,"110","Hemiptera","Lygaeidae"
"4044",2022,"LG","2",25,"111","Hemiptera","Lygaeidae"
"4045",2022,"LG","2",25,"112","Hemiptera","Lygaeidae"
"4046",2022,"LG","2",25,"113","Hemiptera","Lygaeidae"
"4047",2022,"LG","2",25,"114","Hemiptera","Lygaeidae"
"4048",2022,"LG","2",25,"115","Hemiptera","Lygaeidae"
"4049",2022,"LG","2",25,"116","Hemiptera","Lygaeidae"
"4050",2022,"LG","2",25,"117","Hemiptera","Lygaeidae"
"4051",2022,"LG","2",25,"118","Hemiptera","Lygaeidae"
"4052",2022,"LG","2",25,"119","Hemiptera","Lygaeidae"
"4053",2022,"LG","2",25,"120","Hemiptera","Lygaeidae"
"4054",2022,"LG","2",25,"121","Hemiptera","Lygaeidae"
"4055",2022,"LG","2",25,"122","Hemiptera","Lygaeidae"
"4056",2022,"LG","2",25,"123","Hemiptera","Lygaeidae"
"4057",2022,"LG","2",25,"124","Hemiptera","Lygaeidae"
"4058",2022,"LG","2",25,"125","Hemiptera","Lygaeidae"
"4059",2022,"LG","2",25,"126","Hemiptera","Lygaeidae"
"4060",2022,"LG","2",25,"127","Hemiptera","Lygaeidae"
"4061",2022,"LG","2",25,"128","Hemiptera","Lygaeidae"
"4062",2022,"LG","2",25,"129","Hemiptera","Lygaeidae"
"4063",2022,"LG","2",25,"130","Hemiptera","Lygaeidae"
"4064",2022,"LG","2",25,"131","Hemiptera","Lygaeidae"
"4065",2022,"LG","2",25,"132","Hemiptera","Lygaeidae"
"4066",2022,"LG","2",25,"133","Hemiptera","Lygaeidae"
"4067",2022,"LG","2",25,"134","Hemiptera","Lygaeidae"
"4068",2022,"LG","2",25,"135","Hemiptera","Lygaeidae"
"4069",2022,"LG","2",25,"136","Hemiptera","Lygaeidae"
"4070",2022,"LG","2",25,"137","Coleoptera","Chrysomelidae"
"4071",2022,"LG","2",25,"138","Thysanoptera","Thripidae"
"4072",2022,"LG","2",25,"139","Thysanoptera","Thripidae"
"4073",2022,"LG","2",25,"140","Thysanoptera","Thripidae"
"4074",2022,"LG","2",25,"141","Thysanoptera","Thripidae"
"4075",2022,"LG","2",25,"142","Thysanoptera","Thripidae"
"4076",2022,"LG","2",25,"143","Hymenoptera","Formicidae"
"4077",2022,"LG","2",25,"144","Hymenoptera","Formicidae"
"4078",2022,"LG","2",25,"145","Hymenoptera","Formicidae"
"4079",2022,"LG","2",25,"146","Hymenoptera","Formicidae"
"4080",2022,"LG","2",25,"147","Hymenoptera","Formicidae"
"4081",2022,"LG","2",25,"148","Hymenoptera","Formicidae"
"4082",2022,"LG","2",25,"149","Hymenoptera","Formicidae"
"4083",2022,"LG","2",25,"150","Hymenoptera","Formicidae"
"4084",2022,"LG","2",25,"151","Hymenoptera","Formicidae"
"4085",2022,"LG","2",25,"152","Hymenoptera","Formicidae"
"4086",2022,"LG","2",25,"153","Hymenoptera","Formicidae"
"4087",2022,"LG","2",25,"154","Hymenoptera","Formicidae"
"4088",2022,"LG","2",25,"155","Hymenoptera","Formicidae"
"4089",2022,"LG","2",25,"156","Hymenoptera","Formicidae"
"4090",2022,"LG","2",25,"157","Hymenoptera","Formicidae"
"4091",2022,"LG","2",25,"158","Hymenoptera","Formicidae"
"4092",2022,"LG","2",25,"159","Hymenoptera","Formicidae"
"4093",2022,"LG","2",25,"160","Hymenoptera","Formicidae"
"4094",2022,"LG","2",25,"161","Hymenoptera","Formicidae"
"4095",2022,"LG","2",25,"162","Hymenoptera","Formicidae"
"4096",2022,"LG","2",25,"163","Hymenoptera","Formicidae"
"4097",2022,"LG","2",25,"164","Hymenoptera","Formicidae"
"4098",2022,"LG","2",25,"165","Hymenoptera","Formicidae"
"4099",2022,"LG","2",25,"166","Hemiptera","Lygaeidae"
"4100",2022,"LG","2",25,"167","Hemiptera","Lygaeidae"
"4101",2022,"LG","2",25,"168","Hemiptera","Lygaeidae"
"4102",2022,"LG","2",25,"169","Hemiptera","Lygaeidae"
"4103",2022,"LG","2",25,"170","Hemiptera","Lygaeidae"
"4104",2022,"LG","2",25,"171","Hemiptera","Lygaeidae"
"4105",2022,"LG","2",25,"172","Hemiptera","Lygaeidae"
"4106",2022,"LG","2",25,"173","Hemiptera","Lygaeidae"
"4107",2022,"LG","2",25,"174","Hemiptera","Lygaeidae"
"4108",2022,"LG","2",25,"175","Hemiptera","Lygaeidae"
"4109",2022,"LG","2",25,"176","Hemiptera","Lygaeidae"
"4110",2022,"LG","2",25,"177","Hemiptera","Lygaeidae"
"4111",2022,"LG","2",25,"178","Hemiptera","Lygaeidae"
"4112",2022,"LG","2",25,"179","Hemiptera","Lygaeidae"
"4113",2022,"LG","2",25,"180","Hemiptera","Lygaeidae"
"4114",2022,"LG","2",25,"181","Hemiptera","Lygaeidae"
"4115",2022,"LG","2",25,"182","Hemiptera","Lygaeidae"
"4116",2022,"LG","2",25,"183","Hemiptera","Lygaeidae"
"4117",2022,"LG","2",25,"184","Hemiptera","Lygaeidae"
"4118",2022,"LG","2",25,"185","Hemiptera","Lygaeidae"
"4119",2022,"LG","2",25,"186","Hemiptera","Lygaeidae"
"4120",2022,"LG","2",25,"187","Hemiptera","Lygaeidae"
"4121",2022,"LG","2",25,"188","Hemiptera","Lygaeidae"
"4122",2022,"LG","2",25,"189","Hemiptera","Lygaeidae"
"4123",2022,"LG","2",25,"190","Hemiptera","Lygaeidae"
"4124",2022,"LG","2",25,"191","Hemiptera","Lygaeidae"
"4125",2022,"LG","2",25,"192","Hemiptera","Lygaeidae"
"4126",2022,"LG","2",25,"193","Hemiptera","Lygaeidae"
"4127",2022,"LG","2",25,"194","Hemiptera","Lygaeidae"
"4128",2022,"LG","2",25,"195","Hemiptera","Lygaeidae"
"4129",2022,"LG","2",25,"196","Hemiptera","Lygaeidae"
"4130",2022,"LG","2",25,"197","Hemiptera","Lygaeidae"
"4131",2022,"LG","2",25,"198","Hemiptera","Lygaeidae"
"4132",2022,"LG","2",25,"199","Hemiptera","Lygaeidae"
"4133",2022,"LG","2",25,"200","Hemiptera","Lygaeidae"
"4134",2022,"LG","2",25,"201","Hemiptera","Lygaeidae"
"4135",2022,"LG","2",25,"202","Hemiptera","Lygaeidae"
"4136",2022,"LG","2",25,"203","Hemiptera","Lygaeidae"
"4137",2022,"LG","2",25,"204","Hemiptera","Lygaeidae"
"4138",2022,"LG","2",25,"205","Hemiptera","Lygaeidae"
"4139",2022,"LG","2",25,"206","Hemiptera","Lygaeidae"
"4140",2022,"LG","2",25,"207","Diptera","Chironomidae"
"4141",2022,"LG","2",25,"208","Diptera","Chironomidae"
"4142",2022,"LG","2",25,"209","Diptera","Agromyzidae"
"4143",2022,"LG","2",25,"210","Hemiptera","Lygaeidae"
"4144",2022,"LG","2",25,"211","Hemiptera","Cicadellidae"
"4145",2022,"LG","2",25,"212","Coleoptera","Coccinelliadae"
"4146",2022,"LG","2",25,"213","Coleoptera","Coccinelliadae"
"4147",2022,"LG","2",25,"214","Hymenoptera","Figitidae"
"4148",2022,"LG","2",25,"215","Hymenoptera","Figitidae"
"4149",2022,"LG","2",25,"216","Hemiptera","Lygaeidae"
"4150",2022,"LG","2",25,"217","Hemiptera","Lygaeidae"
"4151",2022,"LG","2",25,"218","Hemiptera","Lygaeidae"
"4152",2022,"LG","2",25,"219","Hemiptera","Lygaeidae"
"4153",2022,"LG","2",25,"220","Hemiptera","Lygaeidae"
"4154",2022,"LG","2",25,"221","Hemiptera","Lygaeidae"
"4155",2022,"LG","2",25,"222","Hemiptera","Lygaeidae"
"4156",2022,"LG","2",25,"223","Hemiptera","Lygaeidae"
"4157",2022,"LG","2",25,"224","Hemiptera","Lygaeidae"
"4158",2022,"LG","2",25,"225","Hemiptera","Lygaeidae"
"4159",2022,"LG","2",25,"226","Hemiptera","Lygaeidae"
"4160",2022,"LG","2",25,"227","Hemiptera","Lygaeidae"
"4161",2022,"LG","2",25,"228","Hemiptera","Lygaeidae"
"4162",2022,"LG","2",25,"229","Hemiptera","Lygaeidae"
"4163",2022,"LG","2",25,"230","Hemiptera","Lygaeidae"
"4164",2022,"LG","2",25,"231","Hemiptera","Lygaeidae"
"4165",2022,"LG","2",25,"232","Hemiptera","Lygaeidae"
"4166",2022,"LG","2",25,"233","Hemiptera","Lygaeidae"
"4167",2022,"LG","2",25,"234","Hemiptera","Lygaeidae"
"4168",2022,"LG","2",25,"235","Hemiptera","Lygaeidae"
"4169",2022,"LG","2",25,"236","Thysanoptera","Thripidae"
"4170",2022,"LG","2",25,"237","Thysanoptera","Thripidae"
"4171",2022,"LG","2",25,"238","Hemiptera","Cicadellidae"
"4172",2022,"LG","2",25,"239","Hemiptera","Cicadellidae"
"4173",2022,"LG","2",25,"240","Hemiptera","Cicadellidae"
"4174",2022,"LG","2",25,"242","Diptera","Chironomidae"
"4175",2022,"LG","2",25,"243","Hymenoptera","Figitidae"
"4176",2022,"LG","2",25,"244","Hemiptera","Cicadellidae"
"4177",2022,"LG","2",25,"245","Araneae","Gnaphosidae"
"4178",2022,"LG","2",25,"246","Araneae","Thomisidae"
"4179",2022,"LG","2",25,"247","Araneae","Thomisidae"
"4180",2022,"LG","2",25,"248","Araneae","Thomisidae"
"4181",2022,"LG","2",25,"249","Araneae","Thomisidae"
"4182",2022,"LG","2",25,"250","Araneae","Thomisidae"
"4183",2022,"HG","2",27,"1","Orthoptera","Acrididae"
"4184",2022,"HG","2",27,"2","Orthoptera","Acrididae"
"4185",2022,"HG","2",27,"3","Orthoptera","Acrididae"
"4186",2022,"HG","2",27,"4","Orthoptera","Acrididae"
"4187",2022,"HG","2",27,"5","Orthoptera","Acrididae"
"4188",2022,"HG","2",27,"6","Orthoptera","Acrididae"
"4189",2022,"HG","2",27,"7","Orthoptera","Acrididae"
"4190",2022,"HG","2",27,"8","Orthoptera","Acrididae"
"4191",2022,"HG","2",27,"9","Orthoptera","Acrididae"
"4192",2022,"HG","2",27,"10","Hemiptera","Lygaeidae"
"4193",2022,"HG","2",27,"11","Hemiptera","Lygaeidae"
"4194",2022,"HG","2",27,"12","Hemiptera","Lygaeidae"
"4195",2022,"HG","2",27,"13","Hemiptera","Lygaeidae"
"4196",2022,"HG","2",27,"14","Hemiptera","Lygaeidae"
"4197",2022,"HG","2",27,"15","Hemiptera","Lygaeidae"
"4198",2022,"HG","2",27,"16","Hemiptera","Lygaeidae"
"4199",2022,"HG","2",27,"17","Hemiptera","Lygaeidae"
"4200",2022,"HG","2",27,"18","Hemiptera","Lygaeidae"
"4201",2022,"HG","2",27,"19","Hemiptera","Lygaeidae"
"4202",2022,"HG","2",27,"20","Hemiptera","Lygaeidae"
"4203",2022,"HG","2",27,"21","Hemiptera","Lygaeidae"
"4204",2022,"HG","2",27,"22","Hemiptera","Lygaeidae"
"4205",2022,"HG","2",27,"23","Hemiptera","Lygaeidae"
"4206",2022,"HG","2",27,"24","Hemiptera","Lygaeidae"
"4207",2022,"HG","2",27,"25","Hemiptera","Lygaeidae"
"4208",2022,"HG","2",27,"26","Hemiptera","Lygaeidae"
"4209",2022,"HG","2",27,"27","Hemiptera","Lygaeidae"
"4210",2022,"HG","2",27,"28","Hemiptera","Lygaeidae"
"4211",2022,"HG","2",27,"29","Hemiptera","Lygaeidae"
"4212",2022,"HG","2",27,"30","Hemiptera","Lygaeidae"
"4213",2022,"HG","2",27,"31","Hemiptera","Lygaeidae"
"4214",2022,"HG","2",27,"32","Hemiptera","Lygaeidae"
"4215",2022,"HG","2",27,"33","Hemiptera","Lygaeidae"
"4216",2022,"HG","2",27,"34","Hemiptera","Lygaeidae"
"4217",2022,"HG","2",27,"35","Hemiptera","Lygaeidae"
"4218",2022,"HG","2",27,"36","Hemiptera","Lygaeidae"
"4219",2022,"HG","2",27,"37","Hemiptera","Lygaeidae"
"4220",2022,"HG","2",27,"38","Hemiptera","Lygaeidae"
"4221",2022,"HG","2",27,"39","Hemiptera","Lygaeidae"
"4222",2022,"HG","2",27,"40","Hemiptera","Lygaeidae"
"4223",2022,"HG","2",27,"41","Hemiptera","Lygaeidae"
"4224",2022,"HG","2",27,"42","Hemiptera","Lygaeidae"
"4225",2022,"HG","2",27,"43","Hemiptera","Lygaeidae"
"4226",2022,"HG","2",27,"44","Hemiptera","Lygaeidae"
"4227",2022,"HG","2",27,"45","Hemiptera","Lygaeidae"
"4228",2022,"HG","2",27,"46","Hemiptera","Lygaeidae"
"4229",2022,"HG","2",27,"47","Hemiptera","Lygaeidae"
"4230",2022,"HG","2",27,"48","Hemiptera","Lygaeidae"
"4231",2022,"HG","2",27,"49","Hemiptera","Lygaeidae"
"4232",2022,"HG","2",27,"50","Hemiptera","Lygaeidae"
"4233",2022,"HG","2",27,"51","Hemiptera","Lygaeidae"
"4234",2022,"HG","2",27,"52","Hemiptera","Lygaeidae"
"4235",2022,"HG","2",27,"53","Hemiptera","Lygaeidae"
"4236",2022,"HG","2",27,"54","Hemiptera","Lygaeidae"
"4237",2022,"HG","2",27,"55","Hemiptera","Lygaeidae"
"4238",2022,"HG","2",27,"56","Hemiptera","Lygaeidae"
"4239",2022,"HG","2",27,"57","Hemiptera","Lygaeidae"
"4240",2022,"HG","2",27,"58","Hemiptera","Lygaeidae"
"4241",2022,"HG","2",27,"59","Hemiptera","Lygaeidae"
"4242",2022,"HG","2",27,"60","Hemiptera","Lygaeidae"
"4243",2022,"HG","2",27,"61","Hemiptera","Lygaeidae"
"4244",2022,"HG","2",27,"62","Hemiptera","Lygaeidae"
"4245",2022,"HG","2",27,"63","Hemiptera","Lygaeidae"
"4246",2022,"HG","2",27,"64","Hemiptera","Lygaeidae"
"4247",2022,"HG","2",27,"65","Hemiptera","Lygaeidae"
"4248",2022,"HG","2",27,"66","Hemiptera","Lygaeidae"
"4249",2022,"HG","2",27,"67","Hemiptera","Lygaeidae"
"4250",2022,"HG","2",27,"68","Hemiptera","Lygaeidae"
"4251",2022,"HG","2",27,"69","Hemiptera","Lygaeidae"
"4252",2022,"HG","2",27,"70","Hemiptera","Lygaeidae"
"4253",2022,"HG","2",27,"71","Hemiptera","Lygaeidae"
"4254",2022,"HG","2",27,"72","Hemiptera","Lygaeidae"
"4255",2022,"HG","2",27,"73","Hemiptera","Lygaeidae"
"4256",2022,"HG","2",27,"74","Hemiptera","Lygaeidae"
"4257",2022,"HG","2",27,"75","Hemiptera","Lygaeidae"
"4258",2022,"HG","2",27,"76","Hemiptera","Lygaeidae"
"4259",2022,"HG","2",27,"77","Hemiptera","Lygaeidae"
"4260",2022,"HG","2",27,"78","Hemiptera","Lygaeidae"
"4261",2022,"HG","2",27,"79","Hemiptera","Lygaeidae"
"4262",2022,"HG","2",27,"80","Hemiptera","Lygaeidae"
"4263",2022,"HG","2",27,"81","Hemiptera","Lygaeidae"
"4264",2022,"HG","2",27,"82","Hemiptera","Lygaeidae"
"4265",2022,"HG","2",27,"83","Hemiptera","Lygaeidae"
"4266",2022,"HG","2",27,"84","Hemiptera","Lygaeidae"
"4267",2022,"HG","2",27,"85","Hemiptera","Lygaeidae"
"4268",2022,"HG","2",27,"86","Hemiptera","Lygaeidae"
"4269",2022,"HG","2",27,"87","Hemiptera","Lygaeidae"
"4270",2022,"HG","2",27,"88","Hemiptera","Lygaeidae"
"4271",2022,"HG","2",27,"89","Hemiptera","Lygaeidae"
"4272",2022,"HG","2",27,"90","Hemiptera","Lygaeidae"
"4273",2022,"HG","2",27,"91","Hemiptera","Lygaeidae"
"4274",2022,"HG","2",27,"92","Hemiptera","Lygaeidae"
"4275",2022,"HG","2",27,"93","Hemiptera","Lygaeidae"
"4276",2022,"HG","2",27,"94","Hemiptera","Lygaeidae"
"4277",2022,"HG","2",27,"95","Hemiptera","Lygaeidae"
"4278",2022,"HG","2",27,"96","Hemiptera","Lygaeidae"
"4279",2022,"HG","2",27,"97","Hemiptera","Lygaeidae"
"4280",2022,"HG","2",27,"98","Hemiptera","Lygaeidae"
"4281",2022,"HG","2",27,"99","Hemiptera","Lygaeidae"
"4282",2022,"HG","2",27,"100","Hemiptera","Lygaeidae"
"4283",2022,"HG","2",27,"101","Hemiptera","Lygaeidae"
"4284",2022,"HG","2",27,"102","Hemiptera","Lygaeidae"
"4285",2022,"HG","2",27,"103","Hemiptera","Lygaeidae"
"4286",2022,"HG","2",27,"104","Hemiptera","Lygaeidae"
"4287",2022,"HG","2",27,"105","Hemiptera","Lygaeidae"
"4288",2022,"HG","2",27,"106","Hemiptera","Lygaeidae"
"4289",2022,"HG","2",27,"107","Hemiptera","Lygaeidae"
"4290",2022,"HG","2",27,"108","Hemiptera","Lygaeidae"
"4291",2022,"HG","2",27,"109","Hemiptera","Lygaeidae"
"4292",2022,"HG","2",27,"110","Hemiptera","Lygaeidae"
"4293",2022,"HG","2",27,"111","Hemiptera","Lygaeidae"
"4294",2022,"HG","2",27,"112","Hemiptera","Lygaeidae"
"4295",2022,"HG","2",27,"113","Hemiptera","Lygaeidae"
"4296",2022,"HG","2",27,"114","Hemiptera","Lygaeidae"
"4297",2022,"HG","2",27,"115","Hemiptera","Lygaeidae"
"4298",2022,"HG","2",27,"116","Hemiptera","Lygaeidae"
"4299",2022,"HG","2",27,"117","Hemiptera","Lygaeidae"
"4300",2022,"HG","2",27,"118","Hemiptera","Lygaeidae"
"4301",2022,"HG","2",27,"119","Hemiptera","Lygaeidae"
"4302",2022,"HG","2",27,"120","Hemiptera","Lygaeidae"
"4303",2022,"HG","2",27,"121","Hemiptera","Lygaeidae"
"4304",2022,"HG","2",27,"122","Hemiptera","Lygaeidae"
"4305",2022,"HG","2",27,"123","Hemiptera","Lygaeidae"
"4306",2022,"HG","2",27,"124","Hemiptera","Lygaeidae"
"4307",2022,"HG","2",27,"125","Hemiptera","Lygaeidae"
"4308",2022,"HG","2",27,"126","Hemiptera","Lygaeidae"
"4309",2022,"HG","2",27,"127","Hemiptera","Lygaeidae"
"4310",2022,"HG","2",27,"128","Hemiptera","Lygaeidae"
"4311",2022,"HG","2",27,"129","Hemiptera","Lygaeidae"
"4312",2022,"HG","2",27,"130","Hemiptera","Lygaeidae"
"4313",2022,"HG","2",27,"131","Hemiptera","Lygaeidae"
"4314",2022,"HG","2",27,"132","Hemiptera","Lygaeidae"
"4315",2022,"HG","2",27,"133","Hemiptera","Lygaeidae"
"4316",2022,"HG","2",27,"134","Hemiptera","Lygaeidae"
"4317",2022,"HG","2",27,"135","Hemiptera","Lygaeidae"
"4318",2022,"HG","2",27,"136","Hemiptera","Lygaeidae"
"4319",2022,"HG","2",27,"137","Hemiptera","Lygaeidae"
"4320",2022,"HG","2",27,"138","Hemiptera","Lygaeidae"
"4321",2022,"HG","2",27,"139","Hemiptera","Lygaeidae"
"4322",2022,"HG","2",27,"140","Hemiptera","Lygaeidae"
"4323",2022,"HG","2",27,"141","Hemiptera","Lygaeidae"
"4324",2022,"HG","2",27,"142","Hemiptera","Lygaeidae"
"4325",2022,"HG","2",27,"143","Hemiptera","Lygaeidae"
"4326",2022,"HG","2",27,"144","Hemiptera","Lygaeidae"
"4327",2022,"HG","2",27,"145","Hemiptera","Lygaeidae"
"4328",2022,"HG","2",27,"146","Hemiptera","Lygaeidae"
"4329",2022,"HG","2",27,"147","Hemiptera","Lygaeidae"
"4330",2022,"HG","2",27,"148","Hemiptera","Lygaeidae"
"4331",2022,"HG","2",27,"149","Hemiptera","Lygaeidae"
"4332",2022,"HG","2",27,"150","Hemiptera","Lygaeidae"
"4333",2022,"HG","2",27,"151","Hemiptera","Lygaeidae"
"4334",2022,"HG","2",27,"152","Hemiptera","Lygaeidae"
"4335",2022,"HG","2",27,"153","Hemiptera","Lygaeidae"
"4336",2022,"HG","2",27,"154","Hemiptera","Lygaeidae"
"4337",2022,"HG","2",27,"155","Hemiptera","Lygaeidae"
"4338",2022,"HG","2",27,"156","Hemiptera","Lygaeidae"
"4339",2022,"HG","2",27,"157","Hemiptera","Lygaeidae"
"4340",2022,"HG","2",27,"158","Hemiptera","Lygaeidae"
"4341",2022,"HG","2",27,"159","Hemiptera","Lygaeidae"
"4342",2022,"HG","2",27,"160","Hemiptera","Lygaeidae"
"4343",2022,"HG","2",27,"161","Hemiptera","Lygaeidae"
"4344",2022,"HG","2",27,"162","Hemiptera","Lygaeidae"
"4345",2022,"HG","2",27,"163","Hemiptera","Lygaeidae"
"4346",2022,"HG","2",27,"164","Hemiptera","Lygaeidae"
"4347",2022,"HG","2",27,"165","Hemiptera","Lygaeidae"
"4348",2022,"HG","2",27,"166","Hemiptera","Lygaeidae"
"4349",2022,"HG","2",27,"167","Hemiptera","Lygaeidae"
"4350",2022,"HG","2",27,"168","Hemiptera","Lygaeidae"
"4351",2022,"HG","2",27,"169","Hemiptera","Lygaeidae"
"4352",2022,"HG","2",27,"170","Hemiptera","Lygaeidae"
"4353",2022,"HG","2",27,"171","Hemiptera","Cicadellidae"
"4354",2022,"HG","2",27,"172","Hemiptera","Cicadellidae"
"4355",2022,"HG","2",27,"173","Hemiptera","Cicadellidae"
"4356",2022,"HG","2",27,"174","Hemiptera","Cicadellidae"
"4357",2022,"HG","2",27,"175","Hemiptera","Cicadellidae"
"4358",2022,"HG","2",27,"176","Hemiptera","Cicadellidae"
"4359",2022,"HG","2",27,"177","Hemiptera","Cicadellidae"
"4360",2022,"HG","2",27,"178","Hemiptera","Scutelleridae"
"4361",2022,"HG","2",27,"179","Hemiptera","Scutelleridae"
